village_id,facility_nin,facility_name,travel_time_min,distance_km
366_427833.0,3866267283,Betal,4.14,0.35
366_427937.0,1328747371,Pillika,29.12,2.43
366_427835.0,3866267283,Betal,71.28,5.94
366_427942.0,4836576332,Kesariguda,37.84,3.15
366_427765.0,3548622483,Mantriguda,0.0,0.0
366_427922.0,2538568862,Baxaguda,0.0,0.0
366_427926.0,2375876287,Jambaguda,0.0,0.0
366_427923.0,2538568862,Baxaguda,0.0,0.0
366_427931.0,2538568862,Baxaguda,0.0,0.0
366_427770.0,2538568862,Baxaguda,0.0,0.0
366_427813.0,6814436371,Dengaguda,2.97,0.25
366_427919.0,3548622483,Mantriguda,0.0,0.0
366_427771.0,3122811650,Badakumuli,0.0,0.0
366_427921.0,6212114422,Ghatguda,15.15,1.26
366_427815.0,2671253512,Basini,136.41,11.37
366_427812.0,6814436371,Dengaguda,27.47,2.29
366_427775.0,2375876287,Jambaguda,0.0,0.0
366_427773.0,3122811650,Badakumuli,0.0,0.0
366_427762.0,6814436371,Dengaguda,5.0,0.42
366_427766.0,8584723327,Sirshi,5.63,0.47
366_427767.0,3548622483,Mantriguda,3.51,0.29
366_427774.0,3476254440,Sasan,0.0,0.0
366_427939.0,1328747371,Pillika,17.0,1.42
366_427747.0,8864624310,Naktiguda,0.0,0.0
366_427707.0,8732562874,Jatabal,21.59,1.8
366_427734.0,8864624310,Naktiguda,1.86,0.15
366_427748.0,3884564612,Pandikote,2.49,0.21
366_427706.0,8732562874,Jatabal,33.11,2.76
366_427776.0,8823356434,Papadahandi,0.0,0.0
366_427729.0,1527126237,Merei,1.59,0.13
366_427760.0,2631135148,Mokia,54.86,4.57
366_427759.0,2512234226,Dongara,24.14,2.01
366_427736.0,8864624310,Naktiguda,0.0,0.0
366_427704.0,3678737226,Chercheta,12.71,1.06
366_427735.0,8864624310,Naktiguda,0.33,0.03
366_427809.0,2512234226,Dongara,0.0,0.0
366_427739.0,7623347825,Tumbarla,30.63,2.55
366_427756.0,8732562874,Jatabal,5.14,0.43
366_427753.0,8732562874,Jatabal,39.96,3.33
366_427723.0,6757586588,Hirli,28.57,2.38
366_427744.0,3884564612,Pandikote,0.0,0.0
366_427810.0,1348624865,Biriguda,0.0,0.0
366_427737.0,7623347825,Tumbarla,2.8,0.23
366_427738.0,7623347825,Tumbarla,33.8,2.82
366_427755.0,3678737226,Chercheta,50.11,4.18
366_427754.0,8732562874,Jatabal,26.86,2.24
366_427749.0,3884564612,Pandikote,2.49,0.21
366_427743.0,3476254440,Sasan,20.85,1.74
366_427751.0,6212114422,Ghatguda,8.91,0.74
366_427746.0,3884564612,Pandikote,2.49,0.21
366_427750.0,3884564612,Pandikote,2.49,0.21
366_427684.0,4164834188,Khaliguda,25.66,2.14
366_427683.0,5552261728,Nuakote,46.68,3.89
366_427724.0,6757586588,Hirli,3.79,0.32
366_427682.0,4164834188,Khaliguda,320.14,26.68
366_427733.0,7623347825,Tumbarla,11.06,0.92
366_427725.0,3484414564,Gadbakatra,6.36,0.53
366_427761.0,2631135148,Mokia,30.68,2.56
366_427752.0,8584723327,Sirshi,4.89,0.41
366_427703.0,2512234226,Dongara,16.23,1.35
366_427686.0,8732562874,Jatabal,37.61,3.13
366_427732.0,6757586588,Hirli,1.98,0.16
366_427731.0,6757586588,Hirli,0.0,0.0
366_427730.0,6757586588,Hirli,0.0,0.0
366_427685.0,4164834188,Khaliguda,25.66,2.14
366_427688.0,2412212454,Mahendrai,29.7,2.48
366_427687.0,2412212454,Mahendrai,51.66,4.3
366_427679.0,2412212454,Mahendrai,26.52,2.21
366_427757.0,3678737226,Chercheta,19.55,1.63
366_427758.0,3678737226,Chercheta,30.67,2.56
366_427705.0,8732562874,Jatabal,6.57,0.55
366_427745.0,3884564612,Pandikote,0.0,0.0
366_427742.0,3476254440,Sasan,9.14,0.76
366_427983.0,8425637736,Jharigumma,62.4,5.2
366_428022.0,4345477352,Dahana,23.41,1.95
366_427947.0,3422587869,Ekamba,16.24,1.35
366_428062.0,4855275873,Manchagaon,4.2,0.35
366_428005.0,1855448732,Khandiaguda,0.0,0.0
366_428046.0,4855275873,Manchagaon,52.34,4.36
366_427993.0,2587864238,Dukhuguda,0.0,0.0
366_427994.0,2587864238,Dukhuguda,0.0,0.0
366_428028.0,1758758468,Anchalaguma,35.22,2.93
366_428014.0,3422587869,Ekamba,7.32,0.61
366_427946.0,3422587869,Ekamba,33.72,2.81
366_427948.0,3422587869,Ekamba,2.79,0.23
366_427986.0,3348128434,Amalabhata,106.0,8.83
366_428048.0,4855275873,Manchagaon,24.45,2.04
366_428035.0,3285886143,Kapoor,110.53,9.21
366_428029.0,3285886143,Kapoor,48.33,4.03
366_428007.0,1855448732,Khandiaguda,0.0,0.0
366_428057.0,4855275873,Manchagaon,6.26,0.52
366_427949.0,3422587869,Ekamba,14.48,1.21
366_428069.0,4345477352,Dahana,19.59,1.63
366_427740.0,3476254440,Sasan,40.23,3.35
366_427988.0,3185261157,Patraput,33.66,2.8
366_428027.0,3476254440,Sasan,8.68,0.72
366_427929.0,2375876287,Jambaguda,1.79,0.15
366_428033.0,1283578449,Lamataguda,103.85,8.65
366_428019.0,1541218226,Charamula,4.51,0.38
366_428017.0,1541218226,Charamula,35.62,2.97
366_428008.0,5164131533,Digi,40.23,3.35
366_427989.0,5164131533,Digi,33.85,2.82
366_428068.0,7334468613,Jagannathpur,30.11,2.51
366_427741.0,1565552427,Chandili,1.82,0.15
366_427990.0,1758758468,Anchalaguma,4.57,0.38
366_427996.0,1776774422,Dhandara,11.96,1.0
366_427987.0,3185261157,Patraput,78.83,6.57
366_428021.0,4345477352,Dahana,17.18,1.43
366_428001.0,1855448732,Khandiaguda,0.0,0.0
366_428000.0,1855448732,Khandiaguda,4.06,0.34
366_428018.0,1541218226,Charamula,17.83,1.49
366_427928.0,8641855864,Kukudabai,0.0,0.0
366_428040.0,1283578449,Lamataguda,9.46,0.79
366_427945.0,4444327532,Sindhiguda,1.23,0.1
366_428045.0,1283578449,Lamataguda,30.07,2.51
366_428041.0,6135315320,Deopalli,6.04,0.5
366_428015.0,4345477352,Dahana,24.48,2.04
366_427944.0,4444327532,Sindhiguda,6.17,0.51
366_428043.0,1283578449,Lamataguda,0.0,0.0
366_428020.0,7334468613,Jagannathpur,39.15,3.26
366_428013.0,7464274260,Bania,4.12,0.34
366_428016.0,1541218226,Charamula,35.35,2.95
366_428042.0,6135315320,Deopalli,0.46,0.04
366_428044.0,4855275873,Manchagaon,60.78,5.06
366_428039.0,6135315320,Deopalli,7.59,0.63
366_428047.0,4855275873,Manchagaon,56.32,4.69
366_428009.0,5164131533,Digi,31.82,2.65
366_428010.0,5164131533,Digi,31.08,2.59
366_428032.0,1283578449,Lamataguda,104.97,8.75
366_428034.0,4855275873,Manchagaon,80.26,6.69
366_428011.0,7464274260,Bania,0.0,0.0
366_428012.0,7464274260,Bania,0.0,0.0
366_428006.0,1541218226,Charamula,9.65,0.8
366_427927.0,2375876287,Jambaguda,0.0,0.0
366_427997.0,5164131533,Digi,0.0,0.0
366_427985.0,3348128434,Amalabhata,78.75,6.56
366_427980.0,4872381423,Kantagaon,0.0,0.0
366_428037.0,4855275873,Manchagaon,62.45,5.2
366_427995.0,7738421465,Kangra,0.0,0.0
366_427992.0,7738421465,Kangra,22.08,1.84
366_427998.0,5164131533,Digi,0.0,0.0
366_427991.0,1758758468,Anchalaguma,27.88,2.32
366_428038.0,1541218226,Charamula,2.6,0.22
366_427999.0,5164131533,Digi,22.8,1.9
366_428026.0,2587864238,Dukhuguda,0.0,0.0
366_427727.0,1527126237,Merei,0.0,0.0
366_427728.0,1527126237,Merei,1.59,0.13
366_428030.0,3285886143,Kapoor,29.03,2.42
366_427984.0,3348128434,Amalabhata,30.18,2.51
366_427979.0,3348128434,Amalabhata,3.74,0.31
366_427982.0,8425637736,Jharigumma,54.72,4.56
366_428090.0,4855275873,Manchagaon,28.7,2.39
366_428036.0,3285886143,Kapoor,61.41,5.12
366_428002.0,3285886143,Kapoor,48.33,4.03
366_427981.0,8425637736,Jharigumma,24.8,2.06
366_428003.0,3285886143,Kapoor,11.05,0.92
366_428004.0,3285886143,Kapoor,48.33,4.03
366_428050.0,4855275873,Manchagaon,37.82,3.15
366_427608.0,8225742843,Halidhi,11.34,0.94
366_427611.0,4221711148,Medna,2.61,0.22
366_427721.0,8258265787,Maidalpur,22.46,1.87
366_427716.0,8258265787,Maidalpur,10.42,0.87
366_427640.0,2131274124,Kantamal,1.68,0.14
366_427603.0,4478822317,Chacharaguda,0.0,0.0
366_427710.0,8747763210,Jamuguda,30.76,2.56
366_427719.0,2361165141,Semala,29.85,2.49
366_427712.0,8747763210,Jamuguda,2.25,0.19
366_427713.0,8747763210,Jamuguda,11.78,0.98
366_427642.0,4164834188,Khaliguda,317.46,26.46
366_427638.0,2131274124,Kantamal,36.24,3.02
366_427637.0,8225742843,Halidhi,4.54,0.38
366_427715.0,8573513887,Majhiguda,4.45,0.37
366_427594.0,5367244687,Ekamba A,274.13,22.85
366_427592.0,5367244687,Ekamba A,290.35,24.2
366_427722.0,8747763210,Jamuguda,0.0,0.0
366_427604.0,4478822317,Chacharaguda,0.0,0.0
366_427681.0,4164834188,Khaliguda,293.19,24.43
366_427646.0,3317887234,Saraguda,22.8,1.9
366_427645.0,2412212454,Mahendrai,35.02,2.92
366_427717.0,8573513887,Majhiguda,17.75,1.48
366_427595.0,5367244687,Ekamba A,303.36,25.28
366_427678.0,2412212454,Mahendrai,6.45,0.54
366_427680.0,4164834188,Khaliguda,267.94,22.33
366_427596.0,5367244687,Ekamba A,298.89,24.91
366_427591.0,5367244687,Ekamba A,28.69,2.39
366_427639.0,2131274124,Kantamal,60.38,5.03
366_427711.0,4478822317,Chacharaguda,0.0,0.0
366_427601.0,4478822317,Chacharaguda,0.0,0.0
366_427605.0,8225742843,Halidhi,44.71,3.73
366_427606.0,8225742843,Halidhi,45.0,3.75
366_427709.0,5218155231,Tailaguda,53.23,4.44
366_427641.0,2131274124,Kantamal,12.08,1.01
366_427677.0,2412212454,Mahendrai,22.45,1.87
366_427644.0,4164834188,Khaliguda,280.44,23.37
366_427720.0,8258265787,Maidalpur,4.57,0.38
366_427718.0,2361165141,Semala,37.45,3.12
366_427609.0,8225742843,Halidhi,31.63,2.64
366_427607.0,8225742843,Halidhi,29.2,2.43
366_427643.0,2131274124,Kantamal,19.5,1.62
366_427636.0,8225742843,Halidhi,3.64,0.3
366_427714.0,8747763210,Jamuguda,3.63,0.3
366_427602.0,4478822317,Chacharaguda,0.0,0.0
366_427610.0,5367244687,Ekamba A,268.04,22.34
366_427600.0,4478822317,Chacharaguda,0.0,0.0
366_427528.0,1668868233,Chacha,68.84,5.74
366_427555.0,6426871833,Palia,89.62,7.47
366_427556.0,1668868233,Chacha,91.73,7.64
366_427598.0,7817482537,Mundapadar,0.7,0.06
366_427530.0,1668868233,Chacha,6.42,0.54
366_427593.0,5367244687,Ekamba A,299.61,24.97
366_427539.0,1668868233,Chacha,69.84,5.82
366_427566.0,5367244687,Ekamba A,355.15,29.6
366_427597.0,7817482537,Mundapadar,0.0,0.0
366_427569.0,5367244687,Ekamba A,311.85,25.99
366_427564.0,5367244687,Ekamba A,345.5,28.79
366_427537.0,8117684640,Santemra,5.3,0.44
366_427559.0,6871373673,Chitabeda,312.16,26.01
366_427541.0,6426871833,Palia,31.2,2.6
366_427557.0,1668868233,Chacha,87.31,7.28
366_427554.0,6426871833,Palia,85.23,7.1
366_427708.0,5218155231,Tailaguda,15.31,1.28
366_427599.0,7817482537,Mundapadar,3.14,0.26
366_427568.0,5367244687,Ekamba A,313.12,26.09
366_427565.0,5367244687,Ekamba A,331.3,27.61
366_427567.0,5367244687,Ekamba A,335.44,27.95
366_427558.0,7817482537,Mundapadar,0.0,0.0
366_427536.0,8117684640,Santemra,2.72,0.23
366_427538.0,1668868233,Chacha,49.38,4.12
366_427529.0,8117684640,Santemra,5.71,0.48
366_427540.0,6426871833,Palia,67.85,5.65
366_427726.0,1527126237,Merei,0.0,0.0
366_427352.0,5428777535,Pujaribharandi,39.1,3.26
366_427351.0,8357688152,Bhamini,41.47,3.45
366_427347.0,4234828624,Sanabasini,36.2,3.02
366_427315.0,5517124524,Kesherabeda,5.63,0.47
366_427340.0,5884157586,Umergaon,9.38,0.78
366_427350.0,5428777535,Pujaribharandi,45.84,3.82
366_427332.0,3657754473,Chikalpadar,42.53,3.54
366_427337.0,5884157586,Umergaon,74.31,6.19
366_427333.0,8357688152,Bhamini,50.57,4.21
366_427334.0,4782465548,Sukigam,29.88,2.49
366_427348.0,4234828624,Sanabasini,35.01,2.92
366_427339.0,5884157586,Umergaon,36.35,3.03
366_427316.0,5517124524,Kesherabeda,18.07,1.51
366_427269.0,5517124524,Kesherabeda,34.16,2.85
366_427345.0,8537818414,Bakada,18.95,1.58
366_427346.0,1147486862,Andri,39.37,3.28
366_427336.0,1147486862,Andri,42.97,3.58
366_427335.0,1147486862,Andri,26.24,2.19
366_427314.0,5517124524,Kesherabeda,53.54,4.46
366_427338.0,5884157586,Umergaon,24.31,2.03
366_427244.0,4585758362,Odngai,72.53,6.04
366_427252.0,8582416445,Mahubhata,12.93,1.08
366_427234.0,2856367749,Ganjapara,28.54,2.38
366_427245.0,3447684519,Debagam,48.63,4.05
366_427236.0,2856367749,Ganjapara,32.51,2.71
366_427253.0,7672473456,Kumuli,7.75,0.65
366_427268.0,4287845137,Saraguli,18.8,1.57
366_427257.0,7478815561,Nuapara,20.52,1.71
366_427246.0,3447684519,Debagam,68.07,5.67
366_427230.0,2856367749,Ganjapara,51.42,4.29
366_427226.0,8854635334,Bharasundi,3.2,0.27
366_427263.0,1432783684,Chingudibhata,33.09,2.76
366_427260.0,3447684519,Debagam,1.62,0.14
366_427247.0,2856367749,Ganjapara,64.61,5.38
366_427265.0,4577375282,Kachapara II,35.19,2.93
366_427248.0,2864577248,Raighar,47.25,3.94
366_427261.0,1432783684,Chingudibhata,26.39,2.2
366_427313.0,6824458563,paurbela,4.7,0.39
366_427241.0,4585758362,Odngai,14.79,1.23
366_427258.0,3447684519,Debagam,43.75,3.65
366_427254.0,7672473456,Kumuli,26.51,2.21
366_427238.0,7274277636,Biripur,21.08,1.76
366_427200.0,8321311253,Jalangpara,12.72,1.06
366_427267.0,4577375282,Kachapara II,47.56,3.96
366_427259.0,3447684519,Debagam,58.14,4.84
366_427256.0,8665581784,KP I,15.17,1.26
366_427251.0,7213875789,Chhatabeda,3.09,0.26
366_427266.0,4577375282,Kachapara II,12.05,1.0
366_427262.0,1432783684,Chingudibhata,20.13,1.68
366_427249.0,8582416445,Mahubhata,22.25,1.85
366_427255.0,7672473456,Kumuli,53.95,4.5
366_427270.0,2864577248,Raighar,22.5,1.88
366_427240.0,7274277636,Biripur,49.03,4.09
366_427242.0,7274277636,Biripur,20.08,1.67
366_427250.0,8582416445,Mahubhata,22.66,1.89
366_427232.0,2864577248,Raighar,25.7,2.14
366_427227.0,2864577248,Raighar,21.54,1.79
366_427233.0,2856367749,Ganjapara,1.46,0.12
366_427228.0,7576382431,Baghbeda,0.19,0.02
366_427243.0,7274277636,Biripur,50.63,4.22
366_427231.0,7576382431,Baghbeda,35.45,2.95
366_427264.0,3447684519,Debagam,44.25,3.69
366_427358.0,7666467456,Murtuma,26.7,2.23
366_427319.0,7726662872,Kursi,74.03,6.17
366_427545.0,5664434643,Kusumi,6.19,0.52
366_427518.0,6848415458,Dhanpur,16.25,1.35
366_427509.0,7418763541,Telnadigam,20.26,1.69
366_427516.0,6848415458,Dhanpur,33.31,2.78
366_427517.0,6848415458,Dhanpur,25.0,2.08
366_427364.0,6848415458,Dhanpur,36.69,3.06
366_427330.0,2726347475,Pujariguda,26.44,2.2
366_427521.0,6848415458,Dhanpur,16.97,1.41
366_427328.0,2726347475,Pujariguda,12.46,1.04
366_427513.0,2312611466,Jharigam,0.72,0.06
366_427325.0,4488813124,Sunabeda,16.87,1.41
366_427322.0,7418763541,Telnadigam,0.0,0.0
366_427318.0,4287845137,Saraguli,102.29,8.52
366_427321.0,4488813124,Sunabeda,448.54,37.38
366_427520.0,6848415458,Dhanpur,6.71,0.56
366_427323.0,4488813124,Sunabeda,0.0,0.0
366_427327.0,6537148477,Siriliuda,44.22,3.68
366_427510.0,8346454328,Hatibadi,2.66,0.22
366_427357.0,7666467456,Murtuma,39.53,3.29
366_427543.0,3843435425,Belgam,147.43,12.29
366_427359.0,7666467456,Murtuma,8.66,0.72
366_427522.0,6426871833,Palia,76.24,6.35
366_427526.0,6426871833,Palia,70.39,5.87
366_427354.0,3657754473,Chikalpadar,1.61,0.13
366_427324.0,7666467456,Murtuma,27.94,2.33
366_427515.0,2312611466,Jharigam,41.87,3.49
366_427514.0,2312611466,Jharigam,31.37,2.61
366_427329.0,7726662872,Kursi,12.58,1.05
366_427331.0,7532868630,Burja,0.47,0.04
366_427317.0,2353787738,Beheda,0.25,0.02
366_427524.0,2312611466,Jharigam,41.8,3.48
366_427523.0,6426871833,Palia,66.01,5.5
366_427525.0,2312611466,Jharigam,23.17,1.93
366_427353.0,5428777535,Pujaribharandi,20.12,1.68
366_427326.0,4488813124,Sunabeda,0.0,0.0
366_427320.0,4488813124,Sunabeda,347.41,28.95
366_427223.0,7752348669,Mundibeda,0.56,0.05
366_427224.0,7752348669,Mundibeda,40.54,3.38
366_427205.0,7318436438,Baragaon,37.35,3.11
366_427283.0,8646555840,Deubharandi,6.23,0.52
366_427201.0,7318436438,Baragaon,22.31,1.86
366_427204.0,4833628177,Bobei,57.02,4.75
366_427217.0,1131312389,Mohanda,0.14,0.01
366_427207.0,4833628177,Bobei,61.99,5.17
366_427211.0,8823471456,Koskanga,34.56,2.88
366_427198.0,8234645581,Kebikonga,74.86,6.24
366_427285.0,4482462548,Khuduk,14.42,1.2
366_427214.0,4874155742,Kurabela,18.08,1.51
366_427206.0,4833628177,Bobei,57.25,4.77
366_427229.0,4874155742,Kurabela,38.95,3.25
366_427284.0,4482462548,Khuduk,29.54,2.46
366_427216.0,5615711180,Timanpur,6.64,0.55
366_427212.0,4874155742,Kurabela,24.46,2.04
366_427196.0,3741578342,Udayapur,45.09,3.76
366_427235.0,2856367749,Ganjapara,44.16,3.68
366_427239.0,7318436438,Baragaon,27.78,2.31
366_427237.0,4833628177,Bobei,6.7,0.56
366_427213.0,4874155742,Kurabela,20.1,1.67
366_427208.0,4833628177,Bobei,29.76,2.48
366_427312.0,1757123516,Jadapara,1.56,0.13
366_427210.0,8258344269,Sonepur,34.79,2.9
366_427282.0,8646555840,Deubharandi,37.56,3.13
366_427215.0,5615711180,Timanpur,97.33,8.11
366_427311.0,8234645581,Kebikonga,2.37,0.2
366_427203.0,8234645581,Kebikonga,45.25,3.77
366_427202.0,8234645581,Kebikonga,28.76,2.4
366_427209.0,6624778566,Naktisimoda,23.58,1.96
366_427286.0,8234645581,Kebikonga,49.67,4.14
366_427288.0,5156216276,Turudihi,23.37,1.95
366_427199.0,8234645581,Kebikonga,81.38,6.78
366_427197.0,6624778566,Naktisimoda,49.64,4.14
366_427281.0,4482462548,Khuduk,26.4,2.2
366_427280.0,2223625167,Samlapur,32.53,2.71
366_427278.0,2223625167,Samlapur,4.53,0.38
366_427279.0,2223625167,Samlapur,16.81,1.4
366_427222.0,8841655478,Gona,27.9,2.33
366_427219.0,7364442546,Haldi,23.02,1.92
366_427221.0,7364442546,Haldi,2.99,0.25
366_427225.0,8841655478,Gona,3.68,0.31
366_427220.0,7364442546,Haldi,0.0,0.0
366_427218.0,1131312389,Mohanda,406.96,33.91
366_427507.0,6133378684,Baidapara,91.28,7.61
366_427499.0,6133378684,Baidapara,47.45,3.95
366_427506.0,6133378684,Baidapara,101.16,8.43
366_427505.0,6133378684,Baidapara,71.33,5.94
366_427500.0,6133378684,Baidapara,65.08,5.42
366_427532.0,5573411518,Dalabeda,38.6,3.22
366_427527.0,6426871833,Palia,21.22,1.77
366_427534.0,5573411518,Dalabeda,63.9,5.33
366_427511.0,7853176381,Ichhapur,9.44,0.79
366_427533.0,5573411518,Dalabeda,47.98,4.0
366_427535.0,5573411518,Dalabeda,60.23,5.02
366_427495.0,5573411518,Dalabeda,104.87,8.74
366_427504.0,6133378684,Baidapara,119.99,10.0
366_427501.0,6133378684,Baidapara,66.86,5.57
366_427496.0,5573411518,Dalabeda,1.98,0.17
366_427512.0,7853176381,Ichhapur,20.64,1.72
366_427531.0,5573411518,Dalabeda,0.0,0.0
366_427508.0,6133378684,Baidapara,92.1,7.68
366_427497.0,2288276435,Malgam,104.52,8.71
366_427463.0,2288276435,Malgam,9.29,0.77
366_427458.0,2443233487,Bhendia,18.27,1.52
366_427471.0,8464154288,Koilimunda,67.25,5.6
366_427459.0,2443233487,Bhendia,8.02,0.67
366_427450.0,2443233487,Bhendia,204.44,17.04
366_427476.0,3278841725,Pataki,11.59,0.97
366_427457.0,2443233487,Bhendia,34.29,2.86
366_427498.0,2288276435,Malgam,68.46,5.7
366_427491.0,2288276435,Malgam,76.37,6.36
366_427483.0,6133378684,Baidapara,39.16,3.26
366_427461.0,2288276435,Malgam,26.23,2.19
366_427502.0,6133378684,Baidapara,53.33,4.44
366_427486.0,6133378684,Baidapara,28.38,2.37
366_427468.0,6133378684,Baidapara,37.24,3.1
366_427453.0,2443233487,Bhendia,24.43,2.04
366_427460.0,4363378714,Beheramunda,9.22,0.77
